tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	55809	0	live	TRERF1	BCAR2, HSA277276, RAPA, TREP132, TReP-132, dJ139D8.5	transcriptional regulating factor 1	transcriptional-regulating factor 1|breast cancer anti-estrogen resistance 2|rapa-1|rapa-2|transcriptional regulating protein 132|zinc finger protein rapa|zinc finger transcription factor TReP-132	6p21.1	6	NC_000006.12	42224931	42452224	minus	21	610322	
9606	Homo sapiens	23264	0	live	ZC3H7B	ROXAN1, RoXaN	zinc finger CCCH-type containing 7B	zinc finger CCCH domain-containing protein 7B|Rotavirus 'X' associated non-structural protein|rotavirus 'X'-associated non-structural protein|rotavirus X protein associated with NSP3|ubiquitous tetratricopeptide containing protein RoXaN	22q13.2	22	NC_000022.11	41301525	41360147	plus	23	618206	
10090	Mus musculus	18226	0	live	Nup62	D7Ertd649e, Nupc1, p62	nucleoporin 62	nuclear pore glycoprotein p62|62 kDa nucleoporin|nuclear pore complex 1|nucleoporin Nup62	7 28.93 cM	7	NC_000073.7	44465512	44481260	plus	2		
9606	Homo sapiens	64114	0	live	TMBIM1	LFG3, MST100, MSTP100, PP1201, RECS1	transmembrane BAX inhibitor motif containing 1	protein lifeguard 3|transmembrane BAX inhibitor motif-containing protein 1	2q35	2	NC_000002.12	218274197	218292503	minus	17	610364	
9606	Homo sapiens	55246	0	live	CCDC25		coiled-coil domain containing 25	coiled-coil domain-containing protein 25	8p21.1	8	NC_000008.11	27733316	27772640	minus	10	619100	
9606	Homo sapiens	60496	0	live	AASDHPPT	AASD-PPT, ACPS, CGI-80, LYS2, LYS5	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase|4'-phosphopantetheinyl transferase|LYS5 ortholog|alpha-aminoadipic semialdehyde dehydrogenase-phosphopantetheinyl transferase|holo ACP synthase|holo-[acyl-carrier-protein] synthase	11q22.3	11	NC_000011.10	106077662	106098695	plus	6	607756	
9606	Homo sapiens	55173	0	live	MRPS10	MRP-S10, PNAS-122, S10mt, uS10m	mitochondrial ribosomal protein S10	small ribosomal subunit protein uS10m|28S ribosomal protein S10, mitochondrial|mitochondrial 28S ribosomal protein S10|mitochondrial small ribosomal subunit protein uS10m	6p21.1	6	NC_000006.12	42206807	42217861	minus	8	611976	
9606	Homo sapiens	143458	0	live	LDLRAD3	LRAD3	low density lipoprotein receptor class A domain containing 3	low-density lipoprotein receptor class A domain-containing protein 3|LDLR class A domain-containing protein 3	11p13	11	NC_000011.10	35944062	36232136	plus	7	617986	
9606	Homo sapiens	80000	0	live	GREB1L	C18orf6, DFNA80, KIAA1772, RHDA3	GREB1 like retinoic acid receptor coactivator	GREB1-like protein|growth regulation by estrogen in breast cancer 1 like|growth regulation by estrogen in breast cancer 1-like protein|growth regulation by estrogen in breast cancer-like	18q11.1-q11.2	18	NC_000018.10	21242232	21526112	plus	35	617782	
10090	Mus musculus	22185	0	live	U2af2	65kDa	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2	splicing factor U2AF 65 kDa subunit|U2 auxiliary factor 65 kDa subunit|U2 small nuclear ribonucleoprotein auxiliary factor (U2AF), 65 kDa|U2 snRNP auxiliary factor large subunit	7 2.93 cM	7	NC_000073.7	5063884	5082937	plus	15		
9606	Homo sapiens	26024	0	live	PTCD1		pentatricopeptide repeat domain 1	pentatricopeptide repeat-containing protein 1, mitochondrial	7q22.1	7	NC_000007.14	99416739	99438798	minus	8	614774	
9606	Homo sapiens	65991	0	live	FUNDC2	DC44, HCBP6, HCC3, PD03104	FUN14 domain containing 2	FUN14 domain-containing protein 2|HCC-3|cervical cancer oncogene 3|cervical cancer proto-oncogene 3 protein|hepatitis C virus core-binding protein 6	Xq28	X	NC_000023.11	155026844	155060304	plus	5	301042	
9606	Homo sapiens	57461	0	live	ISY1	FSAP33	ISY1 splicing factor homolog	pre-mRNA-splicing factor ISY1 homolog|functional spliceosome-associated protein 33	3q21.3	3	NC_000003.12	129127415	129161063	minus	12	612764	
9606	Homo sapiens	51234	0	live	EMC4	PIG17, TMEM85	ER membrane protein complex subunit 4	ER membrane protein complex subunit 4|cell proliferation-inducing gene 17 protein|transmembrane protein 85	15q14	15	NC_000015.10	34225016	34230156	plus	5	616245	
9606	Homo sapiens	116369	0	live	SLC26A8	AZON, SPGF3, TAT1	solute carrier family 26 member 8	testis anion transporter 1|anion transporter/exchanger-8|solute carrier family 26 (anion exchanger), member 8	6p21.31	6	NC_000006.12	35943516	36024641	minus	21	608480	
9606	Homo sapiens	84085	0	live	FBXO30	Fbx30	F-box protein 30	F-box only protein 30|F-box domain protein|F-box only protein, helicase, 18	6q24.3	6	NC_000006.12	145793502	145814795	minus	3	609101	
9606	Homo sapiens	8702	0	live	B4GALT4	B4Gal-T4, beta4Gal-T4	beta-1,4-galactosyltransferase 4	beta-1,4-galactosyltransferase 4|N-acetyllactosamine synthase|UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 4|UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase 4|UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 4|UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 4|beta-1,4-GalTase 4|beta-N-acetylglucosaminyl-glycolipid beta-1,4-galactosyltransferase 4|lactotriaosylceramide beta-1,4-galactosyltransferase|nal synthase	3q13.32	3	NC_000003.12	119211742	119240878	minus	12	604015	
9606	Homo sapiens	84901	0	live	NFATC2IP	ESC2, NIP45, RAD60	nuclear factor of activated T cells 2 interacting protein	NFATC2-interacting protein|45 kDa NF-AT-interacting protein|45 kDa NFAT-interacting protein|nuclear factor of activated T-cells, cytoplasmic 2-interacting protein|nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein	16p11.2	16	NC_000016.10	28950937	28967092	plus	8	614525	
9606	Homo sapiens	10929	0	live	SRSF8	DSM-1, SFRS2B, SRP46	serine and arginine rich splicing factor 8	serine/arginine-rich splicing factor 8|SR splicing factor 8|pre-mRNA-splicing factor SRP46|splicing factor, arginine/serine-rich 2B|splicing factor, arginine/serine-rich, 46kD	11q21	11	NC_000011.10	95066877	95071225	plus	2	603269	
9606	Homo sapiens	747	0	live	DAGLA	C11orf11, DAGL(ALPHA)LPHA, NOC2, NSDDR, DAGLA	diacylglycerol lipase alpha	diacylglycerol lipase-alpha|DAGL-alpha|DGL-alpha|neural stem cell-derived dendrite regulator|sn1-specific diacylglycerol lipase alpha	11q12.2	11	NC_000011.10	61680391	61747001	plus	25	614015	
9606	Homo sapiens	9666	0	live	DZIP3	PPP1R66, UURF2, hRUL138	DAZ interacting zinc finger protein 3	E3 ubiquitin-protein ligase DZIP3|DAZ interacting protein 3, zinc finger|DAZ-interacting protein 3|RING-type E3 ubiquitin transferase DZIP3|RNA-binding RING-H2 protein-ubiquitin ligase|RNA-binding ubiquitin ligase of 138 kDa|UURF2 ubiquitin ligase|human RNA-binding ubiquitin ligase of 138 kDa|protein phosphatase 1, regulatory subunit 66|zinc finger DAZ interacting protein 3	3q13.13	3	NC_000003.12	108589510	108694840	plus	37	608672	
9606	Homo sapiens	23014	0	live	FBXO21	FBX21	F-box protein 21	F-box only protein 21	12q24.22	12	NC_000012.12	117141991	117190470	minus	12	609095	
9606	Homo sapiens	5681	0	live	PSKH1	PFIC13	protein serine kinase H1	serine/threonine-protein kinase H1|PSK-H1	16q22.1	16	NC_000016.10	67893254	67929676	plus	3	177015	
9606	Homo sapiens	81873	0	live	ARPC5L	ARC16-2	actin related protein 2/3 complex subunit 5 like	actin-related protein 2/3 complex subunit 5-like protein|arp2/3 complex 16 kDa subunit 2|epididymis secretory sperm binding protein	9q33.3	9	NC_000009.12	124862130	124877733	plus	7		
9606	Homo sapiens	64951	0	live	MRPS24	HSPC335, MRP-S24, S24mt, bMRP-47, bMRP47	mitochondrial ribosomal protein S24	small ribosomal subunit protein uS3m|28S ribosomal protein S24, mitochondrial|mitochondrial 28S ribosomal protein S24|mitochondrial small ribosomal subunit protein uS3m	7p13	7	NC_000007.14	43866558	43869517	minus	4	611986	
9606	Homo sapiens	55133	0	live	SRBD1		S1 RNA binding domain 1	S1 RNA-binding domain-containing protein 1|H_NH0576F01.1|WUGSC:H_NH0576F01.1	2p21	2	NC_000002.12	45388680	45611267	minus	23		
9606	Homo sapiens	29074	0	live	MRPL18	HSPC071, L18mt, MRP-L18, uL18m	mitochondrial ribosomal protein L18	large ribosomal subunit protein uL18m|39S ribosomal protein L18, mitochondrial|mitochondrial large ribosomal subunit protein uL18m	6q25.3	6	NC_000006.12	159789812	159798429	plus	6	611831	
9606	Homo sapiens	644815	0	live	FAM83G	PAWS1	family with sequence similarity 83 member G	protein FAM83G|protein associated with SMAD1	17p11.2	17	NC_000017.11	18968789	19006116	minus	7	615886	
9606	Homo sapiens	283373	0	live	ANKRD52	ANKRD33, ARSC	ankyrin repeat domain 52	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C|CVWG5837|PP6-ARS-C|ankyrin repeat domain 33|ankyrin repeat domain-containing protein 52|protein phosphatase 6 ankyrin repeat subunit C|serine/threonine-protein phosphatase 6 regulatory subunit ARS-C	12q13.3	12	NC_000012.12	56237807	56258384	minus	28	620862	
10090	Mus musculus	19657	0	live	Rbmy	RBM, Rbm1, Rbm1-rs11a1, Rbmy1a1-rs1, Rbmy1b, Rbmy	RNA binding motif protein, Y chromosome	RNA-binding motif protein, Y chromosome|RNA binding motif protein, Y chromosome, family 1, member A1, related sequence 1|RNA-binding motif protein 1|RNA-binding motif protein, Y chromosome, family 1 member A1|RNA-binding motif protein, Y chromosome, family 1 member B|y chromosome RNA recognition motif 1	Ypter	Y	NC_000087.8	2830680	2841858	plus	10		
9606	Homo sapiens	9650	0	live	MTFR1	CHPPR, FAM54A2	mitochondrial fission regulator 1	mitochondrial fission regulator 1|chondrocyte protein with a poly-proline region	8q13.1	8	NC_000008.11	65643889	65778598	plus	19	619414	
9606	Homo sapiens	533	0	live	ATP6V0B	ATP6F, HATPL, VMA16	ATPase H+ transporting V0 subunit b	V-type proton ATPase 21 kDa proteolipid subunit c''|ATPase, H+ transporting, lysosomal 21kDa, V0 subunit b|ATPase, H+ transporting, lysosomal, 21-KD, V0 subunit C-prime, prime|ATPase, H+ transporting, lysosomal, subunit F|H(+)-transporting two-sector ATPase, subunit F|V-ATPase 21 kDa proteolipid subunit|V-ATPase 21 kDa proteolipid subunit c''|V-ATPase subunit b|V-ATPase subunit c''|V-type proton ATPase 21 kDa proteolipid subunit|vacuolar ATP synthase 21 kDa proteolipid subunit|vacuolar proton pump 21 kDa proteolipid subunit|vacuolar proton pump 21 kDa proteolipid subunit c''	1p34.1	1	NC_000001.11	43974960	43978295	plus	9	603717	
10090	Mus musculus	100732	0	live	Mapre3	EB2, EB3, EBF3, RP3	microtubule-associated protein, RP/EB family, member 3	microtubule-associated protein RP/EB family member 3|EB1 protein family member 3|end-binding protein 3	5 16.9 cM	5	NC_000071.7	30972075	31023447	plus	9		
9606	Homo sapiens	440574	0	live	MICOS10	C1orf151, MINOS1, MIO10, Mic10	mitochondrial contact site and cristae organizing system subunit 10	MICOS complex subunit MIC10|RP5-1056L3.2|UPF0327 protein C1orf151|mitochondrial inner membrane organizing system 1|mitochondrial inner membrane organizing system protein 1	1p36.13	1	NC_000001.11	19596979	19629820	plus	7	616574	
9606	Homo sapiens	286467	0	live	FIRRE	LINC01200	firre intergenic repeating RNA element	functional intergenic repeating RNA element	Xq26.2	X	NC_000023.11	131691525	131830643	minus	14	300999	
9606	Homo sapiens	84274	0	live	COQ5	COQ10D9	coenzyme Q5, methyltransferase	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial|coenzyme Q5 homolog, methyltransferase|ubiquinone biosynthesis methyltransferase COQ5, mitochondrial	12q24.31	12	NC_000012.12	120503279	120529158	minus	8	616359	
9606	Homo sapiens	7571	0	live	ZNF23	KOX16, ZNF359, ZNF612, Zfp612	zinc finger protein 23	zinc finger protein 23|kruppel-like zinc finger factor X31|zinc finger protein 23 (KOX 16)|zinc finger protein 32|zinc finger protein 359|zinc finger protein 612	16q22.2	16	NC_000016.10	71447597	71462247	minus	8	194527	
9606	Homo sapiens	54676	0	live	GTPBP2	JABELS	GTP binding protein 2	GTP-binding protein 2	6p21.1	6	NC_000006.12	43620494	43631333	minus	16	607434	
9606	Homo sapiens	23281	0	live	MTUS2	CAZIP, ICIS, KIAA0774, TIP150	microtubule associated scaffold protein 2	microtubule-associated tumor suppressor candidate 2|+TIP of 150 kDa|cardiac zipper protein|microtubule associated tumor suppressor candidate 2|microtubule plus-end tracking protein TIP150|tracking protein of 150 kDa	13q12.3	13	NC_000013.11	28819963	29505947	plus	21	619358	
9606	Homo sapiens	100101267	0	live	POM121C	POM121-2	POM121 transmembrane nucleoporin C	nuclear envelope pore membrane protein POM 121C|POM121 membrane glycoprotein C|nuclear pore membrane protein 121-2|pore membrane protein of 121 kDa C	7q11.23	7	NC_000007.14	75416786	75486299	minus	17	615754	
9606	Homo sapiens	55308	0	live	DDX19A	DDX19-DDX19L, DDX19L	DEAD-box helicase 19A	ATP-dependent RNA helicase DDX19A|DDX19-like protein|DEAD (Asp-Glu-Ala-As) box polypeptide 19A|DEAD (Asp-Glu-Ala-Asp) box polypeptide 19A|DEAD box protein 19A|RNA helicase	16q22.1	16	NC_000016.10	70346903	70373383	plus	13		
9606	Homo sapiens	79722	0	live	ANKRD55		ankyrin repeat domain 55	ankyrin repeat domain-containing protein 55	5q11.2	5	NC_000005.10	56099680	56233330	minus	13	615189	
9606	Homo sapiens	29886	0	live	SNX8	Mvp1	sorting nexin 8	sorting nexin-8	7p22.3	7	NC_000007.14	2251770	2354497	minus	15	614905	
10090	Mus musculus	56275	0	live	Rbm14	1300007E16Rik, PSP2, Sytip, p16, p16K	RNA binding motif protein 14	RNA-binding protein 14|synaptotagmin interacting protein	19 4.11 cM	19	NC_000085.7	4850594	4861662	minus	3		
7227	Drosophila melanogaster	37434	0	live	Panx	Dmel_CG9754, CG9754, Dmel\CG9754, pan, panx	Panoramix	panoramix|CG9754-PA|Panx-PA|silencio	2-94 cM	2R	NT_033778.4	21310368	21312354	minus	1		
9606	Homo sapiens	22884	0	live	WDR37	NOCGUS	WD repeat domain 37	WD repeat-containing protein 37	10p15.3	10	NC_000010.11	1056385	1132372	plus	14	618586	
9606	Homo sapiens	80011	0	live	PSME3IP1	C16orf94, CDA018, CDA10, FAM192A, NIP30, PIP30	proteasome activator subunit 3 interacting protein 1	PSME3-interacting protein|NEFA-interacting nuclear protein NIP30|PA28G interacting protein 30kDa|PA28G-interacting protein|PSME3 interacting protein 30kDa|family with sequence similarity 192 member A|protein FAM192A	16q13	16	NC_000016.10	57152466	57186116	minus	16	617766	
9606	Homo sapiens	391634	0	live	HSP90AB2P	HSP90BB	heat shock protein 90 alpha family class B member 2, pseudogene	heat shock protein 90Bb|heat shock protein 90kDa alpha (cytosolic), class B member 2, pseudogene|heat shock protein 90kDa alpha family class B member 2, pseudogene|heat shock protein HSP 90-beta	4p15.33	4	NC_000004.12	13336387	13338931	plus	0		
9606	Homo sapiens	25988	0	live	HINFP	HiNF-P, MIZF, ZNF743	histone H4 transcription factor	histone H4 transcription factor|MBD2 (methyl-CpG-binding protein)-interacting zinc finger protein|MBD2-interacting zinc finger 1|MBD2-interacting zinc finger protein|histone H4 gene-specific protein HiNF-P|histone nuclear factor P|methyl-CpG-binding protein 2-interacting zinc finger protein	11q23.3	11	NC_000011.10	119121580	119136059	plus	15	607099	
9606	Homo sapiens	55324	0	live	ABCF3	EST201864	ATP binding cassette subfamily F member 3	ATP-binding cassette sub-family F member 3|ATP-binding cassette, sub-family F (GCN20), member 3	3q27.1	3	NC_000003.12	184186199	184194005	plus	22	618967	
9606	Homo sapiens	10489	0	live	LRRC41	MUF1, PP7759	leucine rich repeat containing 41	leucine-rich repeat-containing protein 41|MUF1 protein (MUF1)|elongin BC-interacting leucine-rich repeat protein|protein Muf1	1p34.1-p33	1	NC_000001.11	46277462	46303616	minus	11	618753	
9606	Homo sapiens	144402	0	live	CPNE8		copine 8	copine-8|copine VIII	12q12	12	NC_000012.12	38652203	38906835	minus	26		
9606	Homo sapiens	283208	0	live	P4HA3		prolyl 4-hydroxylase subunit alpha 3	prolyl 4-hydroxylase subunit alpha-3|4-PH alpha-3|C-P4H alpha III|collagen prolyl 4-hydroxylase alpha(III)|procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III|prolyl 4-hydroxylase, alpha polypeptide III	11q13.4	11	NC_000011.10	74250146	74311640	minus	16	608987	
9606	Homo sapiens	22928	0	live	SEPHS2	SPS2	selenophosphate synthetase 2	selenide, water dikinase 2|selenium donor protein 2|selenophosphate synthase 2|selenoprotein SEPHS2	16p11.2	16	NC_000016.10	30443631	30445874	minus	1	606218	
9606	Homo sapiens	255488	0	live	RNF144B	IBRDC2, PIR2, bA528A10.3, p53RFP	ring finger protein 144B	E3 ubiquitin-protein ligase RNF144B|IBR domain containing 2|IBR domain-containing protein 2|p53-inducible RING finger protein	6p22.3	6	NC_000006.12	18387350	18468870	plus	8	618869	
9606	Homo sapiens	27090	0	live	ST6GALNAC4	IV, SIAT3-C, SIAT3C, SIAT7-D, SIAT7D, ST6GALNACIV, ST6GalNAc	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4	alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase|NeuAc-alpha-2,3-Gal-beta-1,3-GalNAc-alpha-2, 6-sialyltransferase alpha2,6-sialyltransferase|NeuAc-alpha-2,3-Gal-beta-1,3-GalNAc-alpha-2,6-sialyltransferase IV|ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4|ST6 GalNAc alpha-2,6-sialyltransferase 4|ST6 neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminidealpha-2,6-sialyltransferase 4|sialyltransferase 3C|sialyltransferase 7D ((alpha-N-acetylneuraminyl-2,3-beta-galactosyl-1,3)-N-acetyl galactosaminide alpha-2,6-sialyltransferase)	9q34.11	9	NC_000009.12	127907886	127917041	minus	6	606378	
9606	Homo sapiens	23399	0	live	CTDNEP1	DULLARD, HSA011916, NET56	CTD nuclear envelope phosphatase 1	CTD nuclear envelope phosphatase 1|C-terminal domain nuclear envelope phosphatase 1|dullard homolog|serine/threonine-protein phosphatase dullard	17p13.1	17	NC_000017.11	7243591	7251978	minus	9	610684	
9606	Homo sapiens	140290	0	live	TCP10L	C21orf77, LINC00846, PRED77, TCP10A-1, TCP10A-2	t-complex 10 like	T-complex protein 10A homolog 1|T-complex protein 10A homolog 2|T-complex protein 10A-1|T-complex protein 10A-2|TCP10-like	21q22.11	21	NC_000021.9	32573721	32585523	minus	5	608365	
9606	Homo sapiens	283820	0	live	NOMO2	Nomo, PM5	NODAL modulator 2	BOS complex subunit NOMO2|pM5 protein 2|pM5 protein, centromeric copy	16p12.3	16	NC_000016.10	18499927	18562112	minus	31	609158	
9606	Homo sapiens	22828	0	live	SCAF8	RBM16	SR-related CTD associated factor 8	SR-related and CTD-associated factor 8|CDC5L complex-associated protein 7|RNA-binding motif protein 16|SR-like CTD-associated factor 8|protein SCAF8	6q25.2	6	NC_000006.12	154733378	154834244	plus	22	616024	
9606	Homo sapiens	54509	0	live	RHOF	ARHF, RIF	ras homolog family member F, filopodia associated	rho-related GTP-binding protein RhoF|ras homolog family member F (in filopodia)|ras homolog gene family, member F (in filopodia)|rho family GTPase Rif|rho in filopodia	12q24.31	12	NC_000012.12	121777754	121793688	minus	5	618867	
9606	Homo sapiens	9910	0	live	RABGAP1L	HHL, TBC1D18	RAB GTPase activating protein 1 like	rab GTPase-activating protein 1-like|TBC1 domain family, member 18|expressed in hematopoietic cells, heart, liver (HLL)	1q25.1	1	NC_000001.11	174159520	174995308	plus	42	609238	
9606	Homo sapiens	6746	0	live	SSR2	HSD25, TLAP, TRAP-BETA, TRAPB	signal sequence receptor subunit 2	translocon-associated protein subunit beta|SSR-beta|signal sequence receptor subunit beta|signal sequence receptor, beta (translocon-associated protein beta)|translocon-associated protein beta	1q22	1	NC_000001.11	156009048	156020951	minus	6	600867	
9606	Homo sapiens	83479	0	live	DDX59	OFD5, ZNHIT5	DEAD-box helicase 59	probable ATP-dependent RNA helicase DDX59|DEAD (Asp-Glu-Ala-Asp) box polypeptide 59|DEAD box protein 59|zinc finger HIT domain-containing protein 5|zinc finger HIT-type containing 5	1q32.1	1	NC_000001.11	200640805	200669907	minus	13	615464	
9606	Homo sapiens	84957	0	live	RELT	AI3C, TNFRSF19L, TRLT	RELT TNF receptor	tumor necrosis factor receptor superfamily member 19L|RELT tumor necrosis factor receptor|receptor expressed in lymphoid tissues	11q13.4	11	NC_000011.10	73376399	73397474	plus	12	611211	
9606	Homo sapiens	64397	0	live	ZNF106	SH3BP3, ZFP106, ZNF474	zinc finger protein 106	zinc finger protein 106|SH3-domain binding protein 3|zinc finger protein 474	15q15.1	15	NC_000015.10	42412823	42491141	minus	22	603988	
9606	Homo sapiens	56267	0	live	KYAT3	CCBL2, KAT3, KATIII	kynurenine aminotransferase 3	kynurenine--oxoglutarate transaminase 3|cysteine-S-conjugate beta-lyase 2|kynurenine aminotransferase III|kynurenine--glyoxylate transaminase|kynurenine--oxoglutarate transaminase III	1p22.2	1	NC_000001.11	88921044	88992960	minus	17	610656	
9606	Homo sapiens	54873	0	live	PALMD	C1orf11, PALML	palmdelphin	palmdelphin|paralemmin-like protein|paralemnin-like protein	1p21.2	1	NC_000001.11	99646113	99694535	plus	8	610182	
9606	Homo sapiens	27107	0	live	ZBTB11	MRT69, ZNF-U69274, ZNF913	zinc finger and BTB domain containing 11	zinc finger and BTB domain-containing protein 11	3q12.3	3	NC_000003.12	101648889	101677132	minus	13	618181	
9606	Homo sapiens	138046	0	live	RALYL	HNRPCL3	RALY RNA binding protein like	RNA-binding Raly-like protein|heterogeneous nuclear ribonucleoprotein C-like 3|hnRNP core protein C-like 3	8q21.2	8	NC_000008.11	84182787	84921844	plus	19	614648	
9606	Homo sapiens	84912	0	live	SLC35B4	YEA, YEA4	solute carrier family 35 member B4	nucleotide sugar transporter SLC35B4|UDP-Xylose/N-Acetylglucosamine transporter|UDP-xylose and UDP-N-acetylglucosamine transporter|YEA4 homolog|solute carrier family 35 (UDP-xylose/UDP-N-acetylglucosamine transporter), member B4	7q33	7	NC_000007.14	134289332	134320338	minus	13	610923	
2697049	Severe acute respiratory syndrome coronavirus 2	43740572	0	live	ORF6	GU280_gp06	ORF6 protein	ORF6 protein			NC_045512.2	27202	27387	plus	0		
9606	Homo sapiens	80830	0	live	APOL6	APOL-VI, APOLVI	apolipoprotein L6	apolipoprotein L6|apolipoprotein L, 6|apolipoprotein L-VI	22q12.3	22	NC_000022.11	35648446	35668404	plus	4	607256	
9606	Homo sapiens	54460	0	live	MRPS21	MDS016, MRP-S21, RPMS21, bS21m	mitochondrial ribosomal protein S21	small ribosomal subunit protein bS21m|28S ribosomal protein S21, mitochondrial|S21mt|mitochondrial 28S ribosomal protein S21|mitochondrial small ribosomal subunit protein bS21m	1q21.2	1	NC_000001.11	150293861	150308979	plus	3	611984	
9606	Homo sapiens	439921	0	live	MXRA7		matrix remodeling associated 7	matrix-remodeling-associated protein 7|matrix-remodelling associated 7	17q25.1	17	NC_000017.11	76672551	76710965	minus	8		
9606	Homo sapiens	64429	0	live	ZDHHC6	DHHC-6, DHHC6, ZNF376	zDHHC palmitoyltransferase 6	palmitoyltransferase ZDHHC6|stearoyltransferase ZDHHC6|transmembrane protein H4|zinc finger DHHC domain-containing protein 6|zinc finger DHHC-type containing 6|zinc finger DHHC-type palmitoyltransferase 6|zinc finger protein 376	10q25.2	10	NC_000010.11	112424412	112447572	minus	16	618715	
10090	Mus musculus	72569	0	live	Bbs5	1700049I01Rik, 2700023J09Rik	Bardet-Biedl syndrome 5	BBSome complex member BBS5|Bardet-Biedl syndrome 5 protein homolog|bardet-Biedl syndrome 5 protein homolog|novel DUF1448 protein	2 40.91 cM	2	NC_000068.8	69477193	69497915	plus	12		
9606	Homo sapiens	152002	0	live	XXYLT1	C3orf21	xyloside xylosyltransferase 1	xyloside xylosyltransferase 1|UDP-xylose:alpha-xyloside alpha-1,3-xylosyltransferase	3q29	3	NC_000003.12	195068284	195271159	minus	11	614552	
9606	Homo sapiens	145508	0	live	CEP128	C14orf145, C14orf61, LEDP/132	centrosomal protein 128	centrosomal protein of 128 kDa|centrosomal protein 128kDa|lens epithelium-derived protein	14q31.1	14	NC_000014.9	80476969	80959502	minus	33	620667	
9606	Homo sapiens	55142	0	live	HAUS2	C15orf25, CEP27, HsT17025	HAUS augmin like complex subunit 2	HAUS augmin-like complex subunit 2|centrosomal protein 27kDa|centrosomal protein of 27 kDa	15q15.2	15	NC_000015.10	42548838	42569994	plus	7	613429	
10090	Mus musculus	21681	0	live	Alyref	Aly, Ref1, Ref1-I, Refbp1, Tho4, Thoc4	Aly/REF export factor	THO complex subunit 4|RNA and export factor binding protein 1|THO complex 4|Tcra enhancer-binding factor interacting protein 1|ally of AML-1 and LEF-1|transcriptional coactivator Aly/REF	11 84.31 cM	11	NC_000077.7	120485330	120489342	minus	7		
9606	Homo sapiens	7629	0	live	ZNF76	D6S229E, ZNF523, Zfp523	zinc finger protein 76	zinc finger protein 76|zinc finger protein 523|zinc finger protein 76 (expressed in testis)	6p21.31	6	NC_000006.12	35259533	35295985	plus	17	194549	
9606	Homo sapiens	54930	0	live	HAUS4	C14orf94	HAUS augmin like complex subunit 4	HAUS augmin-like complex subunit 4|homologous to Augmin subunits	14q11.2	14	NC_000014.9	22946228	22957090	minus	10	613431	
7227	Drosophila melanogaster	39843	0	live	nxf2	Dmel_CG4118, CG4118, Dmel\CG4118, NXF2, Nxf2, dNxf2	nuclear RNA export factor 2	nuclear RNA export factor 2|CG4118-PA|CG4118-PB|CG4118-PC|Nxf2|nxf2-PA|nxf2-PB|nxf2-PC	3-44 cM	3L	NT_037436.4	16576859	16580306	minus	8		
10090	Mus musculus	53817	0	live	Ddx39b	0610030D10Rik, Bat-1, Bat1, Bat1a, D17H6S81E, D17H6S81E-1, D6S81Eh	DEAD box helicase 39b	spliceosome RNA helicase Ddx39b|56 kDa U2AF65-associated protein|DEAD (Asp-Glu-Ala-Asp) box polypeptide 39B|DEAD box protein UAP56|HLA-B-associated transcript 1A|nuclear RNA helicase Bat1|spliceosome RNA helicase Bat1	17 18.6 cM	17	NC_000083.7	35460722	35472683	plus	12		
9606	Homo sapiens	125058	0	live	TBC1D16		TBC1 domain family member 16	TBC1 domain family member 16|CTD-2529O21.1	17q25.3	17	NC_000017.11	79932343	80035872	minus	16	616637	
9606	Homo sapiens	51629	0	live	SLC25A39	CGI-69, CGI69	solute carrier family 25 member 39	mitochondrial glutathione transporter SLC25A39|probable mitochondrial glutathione transporter SLC25A39	17q21.31	17	NC_000017.11	44319628	44324823	minus	12	610820	
9606	Homo sapiens	23059	0	live	CLUAP1	CFAP22, FAP22, IFT38	clusterin associated protein 1	clusterin-associated protein 1|cilia and flagella associated protein 22|flagellar associated protein 22, qilin-like protein, homolog	16p13.3	16	NC_000016.10	3495427	3539048	plus	15	616787	
